Name,Row,Column,Label,Unnamed: 4
mcr_lter1_fringingreef_pole2-3_qu8_20080415.png,769,1414,CCA,
mcr_lter1_fringingreef_pole2-3_qu8_20080415.png,1247,739,CCA,
mcr_lter1_fringingreef_pole2-3_qu8_20080415.png,416,463,CCA,
mcr_lter1_fringingreef_pole2-3_qu8_20080415.png,487,603,CCA,
mcr_lter1_fringingreef_pole2-3_qu8_20080415.png,761,513,CCA,
mcr_lter1_fringingreef_pole2-3_qu8_20080415.png,626,1132,CCA,
mcr_lter1_fringingreef_pole2-3_qu8_20080415.png,1440,1475,CCA,
mcr_lter1_fringingreef_pole3-4_qu1_20080415.png,1007,1563,CCA,
mcr_lter1_fringingreef_pole3-4_qu1_20080415.png,386,320,CCA,
mcr_lter1_fringingreef_pole3-4_qu1_20080415.png,1478,1416,CCA,
mcr_lter1_fringingreef_pole3-4_qu2_20080415.png,1225,836,CCA,
mcr_lter1_fringingreef_pole3-4_qu2_20080415.png,597,1493,CCA,
mcr_lter1_fringingreef_pole3-4_qu2_20080415.png,1043,1327,CCA,
mcr_lter1_fringingreef_pole3-4_qu2_20080415.png,1253,417,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,689,1060,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,1769,1742,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,1858,1778,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,221,557,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,767,1249,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,444,844,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,260,877,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,1594,1554,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,1459,1746,CCA,
mcr_lter1_fringingreef_pole3-4_qu3_20080415.png,160,1174,CCA,
mcr_lter1_fringingreef_pole3-4_qu4_20080415.png,1010,1615,CCA,
mcr_lter1_fringingreef_pole3-4_qu4_20080415.png,578,1796,CCA,
mcr_lter1_fringingreef_pole3-4_qu4_20080415.png,1488,1111,CCA,
mcr_lter1_fringingreef_pole3-4_qu4_20080415.png,161,749,CCA,
mcr_lter1_fringingreef_pole3-4_qu4_20080415.png,824,1765,CCA,
mcr_lter1_fringingreef_pole3-4_qu4_20080415.png,1753,885,CCA,
mcr_lter1_fringingreef_pole3-4_qu4_20080415.png,474,1537,CCA,
mcr_lter1_fringingreef_pole3-4_qu4_20080415.png,387,1347,CCA,
mcr_lter1_fringingreef_pole3-4_qu4_20080415.png,1131,982,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,161,1280,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,1734,697,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,1459,1158,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,1398,1071,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,1056,1546,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,1820,289,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,1797,640,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,635,1343,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,205,604,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,407,1645,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,227,842,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,420,750,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,1052,238,CCA,
mcr_lter1_fringingreef_pole3-4_qu5_20080415.png,808,1048,CCA,
mcr_lter1_fringingreef_pole3-4_qu6_20080415.png,1289,131,CCA,
mcr_lter1_fringingreef_pole3-4_qu6_20080415.png,1153,1306,CCA,
mcr_lter1_fringingreef_pole3-4_qu6_20080415.png,1128,1288,CCA,
mcr_lter1_fringingreef_pole3-4_qu6_20080415.png,475,551,CCA,
mcr_lter1_fringingreef_pole3-4_qu6_20080415.png,995,161,CCA,
mcr_lter1_fringingreef_pole3-4_qu6_20080415.png,364,843,CCA,
mcr_lter1_fringingreef_pole3-4_qu6_20080415.png,1040,348,CCA,
mcr_lter1_fringingreef_pole3-4_qu6_20080415.png,1178,1350,CCA,
mcr_lter1_fringingreef_pole3-4_qu6_20080415.png,128,1463,CCA,
mcr_lter1_fringingreef_pole3-4_qu7_20080415.png,702,1321,CCA,
mcr_lter1_fringingreef_pole3-4_qu7_20080415.png,1357,1597,CCA,
mcr_lter1_fringingreef_pole3-4_qu7_20080415.png,640,584,CCA,
mcr_lter1_fringingreef_pole3-4_qu7_20080415.png,1610,1280,CCA,
mcr_lter1_fringingreef_pole3-4_qu8_20080415.png,1814,1008,CCA,
mcr_lter1_fringingreef_pole3-4_qu8_20080415.png,1665,859,CCA,
mcr_lter1_fringingreef_pole3-4_qu8_20080415.png,355,1099,CCA,
mcr_lter1_fringingreef_pole3-4_qu8_20080415.png,233,186,CCA,
mcr_lter1_fringingreef_pole4-5_qu1_20080415.png,544,873,CCA,
mcr_lter1_fringingreef_pole4-5_qu1_20080415.png,342,429,CCA,
mcr_lter1_fringingreef_pole4-5_qu1_20080415.png,921,1437,CCA,
mcr_lter1_fringingreef_pole4-5_qu1_20080415.png,280,1825,CCA,
mcr_lter1_fringingreef_pole4-5_qu1_20080415.png,1655,1811,CCA,
mcr_lter1_fringingreef_pole4-5_qu1_20080415.png,1131,962,CCA,
mcr_lter1_fringingreef_pole4-5_qu2_20080415.png,191,1294,CCA,
mcr_lter1_fringingreef_pole4-5_qu3_20080415.png,1790,510,CCA,
mcr_lter1_fringingreef_pole4-5_qu3_20080415.png,480,117,CCA,
mcr_lter1_fringingreef_pole4-5_qu3_20080415.png,1348,1107,CCA,
mcr_lter1_fringingreef_pole4-5_qu3_20080415.png,231,169,CCA,
mcr_lter1_fringingreef_pole4-5_qu3_20080415.png,1749,204,CCA,
mcr_lter1_fringingreef_pole4-5_qu3_20080415.png,1304,523,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,288,1654,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,143,1355,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,484,1695,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,808,197,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,688,833,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,1786,1359,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,785,1800,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,165,267,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,1616,1630,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,1621,1364,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,1861,1648,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,1330,152,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,144,604,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,563,1438,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,1820,1153,CCA,
mcr_lter1_fringingreef_pole4-5_qu4_20080415.png,1562,667,CCA,
mcr_lter1_fringingreef_pole4-5_qu5_20080415.png,1096,638,CCA,
mcr_lter1_fringingreef_pole4-5_qu5_20080415.png,955,716,CCA,
mcr_lter1_fringingreef_pole4-5_qu5_20080415.png,1382,1835,CCA,
mcr_lter1_fringingreef_pole4-5_qu5_20080415.png,1433,433,CCA,
mcr_lter1_fringingreef_pole4-5_qu5_20080415.png,834,383,CCA,
mcr_lter1_fringingreef_pole4-5_qu5_20080415.png,1013,834,CCA,
mcr_lter1_fringingreef_pole4-5_qu7_20080415.png,1799,575,CCA,
mcr_lter1_fringingreef_pole5-6_qu1_20080415.png,933,1254,CCA,
mcr_lter1_fringingreef_pole5-6_qu1_20080415.png,615,1680,CCA,
mcr_lter1_fringingreef_pole5-6_qu1_20080415.png,1131,1473,CCA,
mcr_lter1_fringingreef_pole5-6_qu1_20080415.png,1470,1344,CCA,
mcr_lter1_fringingreef_pole5-6_qu1_20080415.png,1469,1460,CCA,
mcr_lter1_fringingreef_pole5-6_qu1_20080415.png,1864,1044,CCA,
mcr_lter1_fringingreef_pole5-6_qu1_20080415.png,240,1068,CCA,
mcr_lter1_fringingreef_pole5-6_qu2_20080415.png,688,1560,CCA,
mcr_lter1_fringingreef_pole5-6_qu2_20080415.png,845,373,CCA,
mcr_lter1_fringingreef_pole5-6_qu2_20080415.png,1173,1493,CCA,
mcr_lter1_fringingreef_pole5-6_qu2_20080415.png,901,1578,CCA,
mcr_lter1_fringingreef_pole5-6_qu2_20080415.png,219,802,CCA,
mcr_lter1_fringingreef_pole5-6_qu5_20080415.png,758,959,CCA,
mcr_lter1_fringingreef_pole5-6_qu5_20080415.png,883,511,CCA,
mcr_lter1_fringingreef_pole5-6_qu5_20080415.png,851,541,CCA,
mcr_lter1_fringingreef_pole5-6_qu7_20080415.png,468,1541,CCA,
mcr_lter1_fringingreef_pole5-6_qu7_20080415.png,412,1259,CCA,
mcr_lter1_out10m_pole1-2_qu1_20080402.png,1619,1137,CCA,
mcr_lter1_out10m_pole1-2_qu1_20080402.png,1892,1075,CCA,
mcr_lter1_out10m_pole1-2_qu1_20080402.png,1792,1777,CCA,
mcr_lter1_out10m_pole1-2_qu1_20080402.png,724,976,CCA,
mcr_lter1_out10m_pole1-2_qu1_20080402.png,1508,1471,CCA,
mcr_lter1_out10m_pole1-2_qu1_20080402.png,1889,1219,CCA,
mcr_lter1_out10m_pole1-2_qu1_20080402.png,1001,1856,CCA,
mcr_lter1_out10m_pole1-2_qu1_20080402.png,1384,1230,CCA,
mcr_lter1_out10m_pole1-2_qu2_20080402.png,134,730,CCA,
mcr_lter1_out10m_pole1-2_qu2_20080402.png,1597,391,CCA,
mcr_lter1_out10m_pole1-2_qu2_20080402.png,1737,192,CCA,
mcr_lter1_out10m_pole1-2_qu2_20080402.png,1178,1590,CCA,
mcr_lter1_out10m_pole1-2_qu3_20080402.png,515,1193,CCA,
mcr_lter1_out10m_pole1-2_qu3_20080402.png,1267,1742,CCA,
mcr_lter1_out10m_pole1-2_qu3_20080402.png,1061,362,CCA,
mcr_lter1_out10m_pole1-2_qu3_20080402.png,212,1807,CCA,
mcr_lter1_out10m_pole1-2_qu3_20080402.png,160,501,CCA,
mcr_lter1_out10m_pole1-2_qu3_20080402.png,397,885,CCA,
mcr_lter1_out10m_pole1-2_qu4_20080402.png,1348,1084,CCA,
mcr_lter1_out10m_pole1-2_qu4_20080402.png,1735,1772,CCA,
mcr_lter1_out10m_pole1-2_qu4_20080402.png,150,702,CCA,
mcr_lter1_out10m_pole1-2_qu4_20080402.png,1577,1362,CCA,
mcr_lter1_out10m_pole1-2_qu4_20080402.png,1356,1089,CCA,
mcr_lter1_out10m_pole1-2_qu5_20080402.png,191,591,CCA,
mcr_lter1_out10m_pole1-2_qu5_20080402.png,424,1054,CCA,
mcr_lter1_out10m_pole1-2_qu5_20080402.png,185,553,CCA,
mcr_lter1_out10m_pole1-2_qu5_20080402.png,716,130,CCA,
mcr_lter1_out10m_pole1-2_qu6_20080402.png,1719,1554,CCA,
mcr_lter1_out10m_pole1-2_qu6_20080402.png,1869,1689,CCA,
mcr_lter1_out10m_pole1-2_qu6_20080402.png,1125,1342,CCA,
mcr_lter1_out10m_pole1-2_qu6_20080402.png,1662,348,CCA,
mcr_lter1_out10m_pole1-2_qu6_20080402.png,1282,341,CCA,
mcr_lter1_out10m_pole1-2_qu7_20080402.png,1163,952,CCA,
mcr_lter1_out10m_pole1-2_qu7_20080402.png,255,861,CCA,
mcr_lter1_out10m_pole1-2_qu7_20080402.png,1576,738,CCA,
mcr_lter1_out10m_pole1-2_qu7_20080402.png,837,1021,CCA,
mcr_lter1_out10m_pole1-2_qu7_20080402.png,736,1788,CCA,
mcr_lter1_out10m_pole1-2_qu7_20080402.png,600,457,CCA,
mcr_lter1_out10m_pole1-2_qu7_20080402.png,259,1198,CCA,
mcr_lter1_out10m_pole1-2_qu7_20080402.png,133,481,CCA,
mcr_lter1_out10m_pole1-2_qu7_20080402.png,894,121,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,560,1430,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,655,93,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,745,1562,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,1559,263,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,774,1014,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,316,1076,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,236,1098,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,604,886,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,858,1278,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,858,1237,CCA,
mcr_lter1_out10m_pole1-2_qu8_20080402.png,514,1471,CCA,
mcr_lter1_out10m_pole2-3_qu1_20080403.png,482,98,CCA,
mcr_lter1_out10m_pole2-3_qu1_20080403.png,1653,171,CCA,
mcr_lter1_out10m_pole2-3_qu1_20080403.png,264,146,CCA,
mcr_lter1_out10m_pole2-3_qu1_20080403.png,333,165,CCA,
mcr_lter1_out10m_pole2-3_qu1_20080403.png,1841,889,CCA,
mcr_lter1_out10m_pole2-3_qu1_20080403.png,1892,1085,CCA,
mcr_lter1_out10m_pole2-3_qu1_20080403.png,1661,288,CCA,
mcr_lter1_out10m_pole2-3_qu1_20080403.png,1616,1183,CCA,
mcr_lter1_out10m_pole2-3_qu1_20080403.png,1320,1009,CCA,
mcr_lter1_out10m_pole2-3_qu2_20080403.png,1129,1322,CCA,
mcr_lter1_out10m_pole2-3_qu2_20080403.png,396,887,CCA,
mcr_lter1_out10m_pole2-3_qu2_20080403.png,826,1377,CCA,
mcr_lter1_out10m_pole2-3_qu2_20080403.png,1509,1470,CCA,
mcr_lter1_out10m_pole2-3_qu2_20080403.png,1859,331,CCA,
mcr_lter1_out10m_pole2-3_qu3_20080403.png,253,1343,CCA,
mcr_lter1_out10m_pole2-3_qu3_20080403.png,832,686,CCA,
mcr_lter1_out10m_pole2-3_qu3_20080403.png,1166,1710,CCA,
mcr_lter1_out10m_pole2-3_qu3_20080403.png,1139,1473,CCA,
mcr_lter1_out10m_pole2-3_qu3_20080403.png,177,1285,CCA,
mcr_lter1_out10m_pole2-3_qu3_20080403.png,377,1801,CCA,
mcr_lter1_out10m_pole2-3_qu3_20080403.png,200,217,CCA,
mcr_lter1_out10m_pole2-3_qu3_20080403.png,373,1402,CCA,
mcr_lter1_out10m_pole2-3_qu3_20080403.png,1888,1091,CCA,
mcr_lter1_out10m_pole2-3_qu4_20080403.png,738,1297,CCA,
mcr_lter1_out10m_pole2-3_qu4_20080403.png,840,1679,CCA,
mcr_lter1_out10m_pole2-3_qu4_20080403.png,434,920,CCA,
mcr_lter1_out10m_pole2-3_qu4_20080403.png,275,610,CCA,
mcr_lter1_out10m_pole2-3_qu4_20080403.png,882,1529,CCA,
mcr_lter1_out10m_pole2-3_qu4_20080403.png,1411,1621,CCA,
mcr_lter1_out10m_pole2-3_qu4_20080403.png,1751,1459,CCA,
mcr_lter1_out10m_pole2-3_qu4_20080403.png,1009,1694,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,1527,674,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,204,1217,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,983,1510,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,271,160,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,869,612,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,1781,1435,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,390,1840,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,1029,1863,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,1158,208,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,1268,1080,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,1270,116,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,218,1129,CCA,
mcr_lter1_out10m_pole2-3_qu5_20080403.png,1490,879,CCA,
mcr_lter1_out10m_pole2-3_qu6_20080403.png,1702,1640,CCA,
mcr_lter1_out10m_pole2-3_qu6_20080403.png,1699,1892,CCA,
mcr_lter1_out10m_pole2-3_qu6_20080403.png,1766,1366,CCA,
mcr_lter1_out10m_pole2-3_qu6_20080403.png,851,842,CCA,
mcr_lter1_out10m_pole2-3_qu6_20080403.png,216,521,CCA,
mcr_lter1_out10m_pole2-3_qu6_20080403.png,291,717,CCA,
mcr_lter1_out10m_pole2-3_qu6_20080403.png,169,1231,CCA,
mcr_lter1_out10m_pole2-3_qu7_20080403.png,1169,1430,CCA,
mcr_lter1_out10m_pole2-3_qu7_20080403.png,1628,1022,CCA,
mcr_lter1_out10m_pole2-3_qu7_20080403.png,188,613,CCA,
mcr_lter1_out10m_pole2-3_qu7_20080403.png,251,808,CCA,
mcr_lter1_out10m_pole2-3_qu7_20080403.png,448,1731,CCA,
mcr_lter1_out10m_pole2-3_qu7_20080403.png,910,1500,CCA,
mcr_lter1_out10m_pole2-3_qu7_20080403.png,1744,1828,CCA,
mcr_lter1_out10m_pole2-3_qu7_20080403.png,354,411,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,1519,702,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,607,959,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,1800,287,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,844,1617,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,1496,102,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,829,1093,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,359,732,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,1485,91,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,779,133,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,1252,262,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,334,391,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,311,1188,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,1812,1132,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,1554,1193,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,1274,1051,CCA,
mcr_lter1_out10m_pole2-3_qu8_20080403.png,1718,1338,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,1068,1241,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,1578,1222,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,1766,1385,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,174,683,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,1772,1008,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,1889,589,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,1306,1361,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,892,989,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,1750,1174,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,1878,644,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,403,1085,CCA,
mcr_lter1_out10m_pole3-4_qu1_20080403.png,1198,1793,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,1836,1031,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,1458,660,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,162,1618,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,1821,138,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,457,322,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,273,1775,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,1373,323,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,1070,413,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,710,1748,CCA,
mcr_lter1_out10m_pole3-4_qu2_20080403.png,1133,1344,CCA,
mcr_lter1_out10m_pole3-4_qu3_20080403.png,258,1362,CCA,
mcr_lter1_out10m_pole3-4_qu3_20080403.png,297,1750,CCA,
mcr_lter1_out10m_pole3-4_qu3_20080403.png,984,1697,CCA,
mcr_lter1_out10m_pole3-4_qu3_20080403.png,522,746,CCA,
